-0.18021997809410095,0.15870052576065063,0.14006738364696503,0.10118196904659271,0.027193523943424225,0.1439037322998047,0.14613914489746094,0.20296457409858704,0.053539860993623734,0.17513982951641083,0.18473754823207855,0.20543591678142548,0.1784750521183014,0.14162318408489227,0.12264879047870636,-0.0328015498816967,0.02262185700237751,0.015623213723301888,-0.22530029714107513,0.03935558348894119,0.12358972430229187,0.029574191197752953,0.1348259449005127,-0.11276731640100479,0.19358853995800018,0.09141059219837189,0.21098096668720245,0.0024401689879596233,0.13097324967384338,0.30853262543678284,0.24924379587173462,0.04913560301065445,0.2108008861541748,0.0982838124036789,-0.23286230862140656,0.10564015060663223,0.1288631111383438,0.041471172124147415,-0.06354261189699173,-0.026916950941085815,0.14549411833286285,0.17593620717525482,0.06268100440502167,0.15312857925891876,-0.21263249218463898,0.08809168636798859,0.1669820100069046,0.12096419930458069,0.24255192279815674,0.16712306439876556,-0.0996137261390686,-0.07320667803287506,-0.09419246017932892,-0.009115916676819324,-0.3542003929615021,-0.0232694149017334,-0.1937619149684906,0.008285947144031525,-0.03325467184185982,0.07647086679935455,-0.05911780521273613,0.13701558113098145,0.26492926478385925,0.13391311466693878,-0.23333656787872314,0.09902124106884003,0.13268761336803436,0.15089011192321777,-0.061179857701063156,0.30802077054977417,0.017020922154188156,0.08771806210279465,0.21374288201332092,0.21527422964572906,0.15882667899131775,0.11709892004728317,0.0585453063249588,0.1403055638074875,0.22565267980098724,0.14408186078071594,-0.09446489065885544,-0.02009863778948784,-0.358187735080719,0.002677229465916753,0.3079442083835602,0.17732158303260803,0.12551888823509216,-0.2759931683540344,0.10561621189117432,0.14331434667110443,0.2033548355102539,0.1683264672756195,0.10486219823360443,0.18664616346359253,0.29712313413619995,0.08796775341033936,0.16512234508991241,0.09397497773170471,0.15559081733226776,0.14082078635692596,0.19944623112678528,0.06932428479194641,0.02283923327922821,0.09804578125476837,0.14816758036613464,0.10537302494049072,-0.014546378515660763,0.09752444177865982,-0.12239278852939606,0.1597178429365158,0.05223926901817322,0.11793042719364166,0.17164529860019684,0.2174367755651474,-0.1740708351135254,0.013718332163989544,0.16019980609416962,0.15437304973602295,-0.03663129359483719,-0.05605342984199524,-0.19413462281227112,0.1431536078453064,0.10319031774997711,0.22714340686798096,0.008469599299132824,0.026027802377939224,0.1300686150789261,0.12331300973892212,-0.16971300542354584,0.11619158089160919,0.21236884593963623,0.05446738749742508,-0.36854732036590576,0.1741386353969574,0.12705090641975403,-0.12719714641571045,0.19048292934894562,-0.07952014356851578,0.03966868668794632,-0.05375523120164871,0.13121864199638367,0.0626763105392456,0.14448198676109314,0.2991205155849457,-0.0446317233145237,0.025509722530841827,-0.19722986221313477,0.11139028519392014,0.20250444114208221,0.21663174033164978,-0.02068057470023632,-0.21927623450756073,-0.2716519236564636,0.17579348385334015,0.19608783721923828,0.13300874829292297,0.051258232444524765,-0.06105669215321541,0.08113857358694077,-0.21481387317180634,-0.05506445840001106,0.0872996523976326,0.12924513220787048,-0.1785864382982254,0.14059992134571075,0.16663579642772675,0.17605838179588318,0.06522068381309509,0.17551346123218536,0.17730844020843506,0.2181510627269745,0.1957368403673172,0.13288910686969757,0.10746051371097565,-0.3152996897697449,0.1927436888217926,0.23066146671772003,0.1552685648202896,-0.14924566447734833,0.2596738934516907,0.14990007877349854,-0.02552972547709942,0.25737613439559937,-0.04659115895628929,-0.16263726353645325,-0.1421370804309845,0.2627103328704834,0.224443718791008,0.17423874139785767,-0.08317778259515762,-0.02908935211598873,0.24490699172019958,-0.05679557844996452,-0.067224882543087,0.10434532165527344,0.21516349911689758,0.11289437860250473,0.18115821480751038,0.17417457699775696,0.19151721894741058,0.0899750292301178,-0.003974197898060083,0.12477406859397888,0.12587584555149078,0.05843561887741089,0.03491973504424095,0.12106149643659592,0.1494564712047577,-0.023042624816298485,0.0270061194896698,0.107494056224823,0.015088850632309914,0.05976152792572975,0.09137587994337082,0.2472476065158844,0.11582311242818832,0.06367646157741547,0.23548682034015656,0.19303801655769348,0.10959218442440033,0.1725728064775467,0.07294195145368576,-0.02210131660103798,0.2681301534175873,0.1607438027858734,0.15558147430419922,-0.2671010494232178,0.12927289307117462,0.04027535393834114,0.014542311429977417,-0.06281920522451401,0.07048246264457703,-0.08244715631008148,0.19294840097427368,0.08110083639621735,0.16682927310466766,-0.2054450511932373,0.12926453351974487,0.24302610754966736,0.0669613629579544,0.23034097254276276,-0.15102554857730865,0.1519862860441208,0.15374058485031128,0.21341511607170105,0.2144959717988968,-0.20995189249515533,-0.04741756618022919,0.016151098534464836,0.21652434766292572,0.23410136997699738,-0.006208616774529219,0.07478657364845276,0.2530616819858551,0.23680688440799713,0.12165617942810059,0.047154750674963,0.04623051732778549,0.0012520081363618374,0.14653871953487396,0.0361965112388134,0.20070043206214905,0.0155002661049366,-0.08237957954406738,-0.008552340790629387,0.17504796385765076,0.23879842460155487,0.15948060154914856,0.2621687352657318,0.13593508303165436,0.13046959042549133,0.24707253277301788,0.2349167913198471,0.22898471355438232,0.09558805078268051,0.05689433962106705,0.32660233974456787,0.3186556100845337,0.2842099666595459,-0.00011683608317980543,0.146328404545784,0.1615557223558426,0.07256534695625305,0.2128133922815323,0.2141256332397461,0.1606980413198471,0.14888577163219452,-0.07353883981704712,0.24942991137504578,0.12133043259382248,0.0149217015132308,0.06242058798670769,0.2136724591255188,0.02562706358730793,0.09593650698661804,0.05429190769791603,-0.004535886459052563,0.06743981689214706,0.15990081429481506,0.3346264958381653,0.13814310729503632,0.2033197432756424,-0.002790609374642372,0.18932290375232697,0.2386331856250763,-0.015449382364749908,-0.06846582889556885,0.1905764639377594,0.12025697529315948,0.26112061738967896,0.0431329607963562,-0.04133022204041481,0.05470139905810356,0.008963830769062042,0.16880086064338684,0.09728444367647171,0.07021457701921463,0.2653473913669586,-0.053008269518613815,0.06504880636930466,0.01086344849318266,0.09043475985527039,-6.76531417411752e-05,-0.0024119780864566565,-0.07415169477462769,0.0002621780149638653,0.12546445429325104,-0.2068224400281906,0.11244645714759827,0.11161495745182037,0.1960722655057907,0.18329991400241852,0.11337518692016602,0.18959461152553558,0.03648209199309349,0.1863522082567215,0.18356089293956757,0.2337305098772049,0.010671245865523815,0.011638067662715912,0.07240046560764313,0.1374591737985611,-0.012072548270225525,-0.062454476952552795,-0.2992703914642334,0.04281332716345787,0.11104749143123627,0.10484843701124191,0.20222018659114838,0.11229772120714188,0.10323990881443024,-0.22893424332141876,0.11403751373291016,0.1121133491396904,0.1690189391374588,-0.23473522067070007,0.2712714672088623,0.1441141963005066,0.11313102394342422,0.11676803976297379,0.1662217527627945,0.19840294122695923,0.18457363545894623,0.04600345343351364,0.08746099472045898,0.2502603232860565,-0.20914486050605774,0.04241752251982689,-0.08125672489404678,0.20170778036117554,-0.3094029128551483,0.18294058740139008,0.19424119591712952,0.19459697604179382,0.1705539971590042,-0.0026822611689567566,0.04252273961901665,-0.32989153265953064,-0.012368002906441689,0.00713835284113884,0.19715680181980133,0.09976977109909058,-0.2915070950984955,0.007660177070647478,0.24143798649311066,0.0466492585837841,-0.24539987742900848,0.21299822628498077,0.21579593420028687,0.03213870897889137,0.2137404978275299,-0.08232226967811584,-0.31232723593711853,-0.17171771824359894,-0.04165909066796303,-0.10597056895494461,0.08304314315319061,-0.2544756531715393,-0.04792607203125954,0.06743784248828888,0.16676197946071625,0.13420352339744568,0.11964189261198044,0.24414636194705963,-0.0881534293293953,0.1157972514629364,0.1566779762506485,0.16608601808547974,0.19116008281707764,0.13788390159606934,0.03244517371058464,0.10636109113693237,0.23681721091270447,-0.05472918599843979,-0.15610112249851227,0.21223150193691254,0.0644213929772377,0.16503788530826569,-0.21135488152503967,0.2326541543006897,-0.1349593698978424,0.19391591846942902,0.1585794985294342,0.22852429747581482,-0.29625892639160156,-0.09907102584838867,0.2119801640510559,0.13924185931682587,-0.012944179587066174,0.0439331941306591,0.09694548696279526,0.18554291129112244,0.04556523635983467,-0.23668065667152405,0.3108859360218048,0.24376998841762543,0.11866216361522675,0.21070343255996704,-0.14229263365268707,-0.014365367591381073,0.2154717743396759,0.25519856810569763,-0.028156638145446777,-0.10136105120182037,0.2170868217945099,0.04076366126537323,0.12926775217056274,-0.2265329658985138,0.14260880649089813,0.14996765553951263,-0.1853988617658615,0.16104578971862793,0.2692711055278778,0.001785064348950982,0.21417753398418427,-0.353382408618927,-0.20670238137245178,0.05173342302441597,0.01862138882279396,0.10554367303848267,0.1449597030878067,-0.26532599329948425,0.18194672465324402,0.12929385900497437,0.2521623969078064,0.22281979024410248,0.24932564795017242,0.17774823307991028,0.06398507207632065,0.24028252065181732,0.19845633208751678,0.26890337467193604,0.09840879589319229,-0.0016748066991567612,0.240456685423851,0.12295254319906235,0.14745503664016724,0.09731490164995193,0.08412674069404602,0.03647182136774063,0.007493495941162109,0.19036602973937988,-0.015376708470284939,0.011179773136973381,0.01976233720779419,0.05925203859806061,0.22749432921409607,0.28726035356521606,-0.17380039393901825,-0.0801311582326889,0.017455903813242912,0.02375364862382412,0.25956234335899353,0.19148853421211243,0.2286503165960312,0.023600701242685318,-0.12901020050048828,-0.22801430523395538,0.19761236011981964,0.13539379835128784,0.019060447812080383,0.2027786374092102,0.07630424946546555,-0.0397079773247242,0.1242213025689125,0.0830729529261589,-0.17667286098003387,-0.31427329778671265,0.14518366754055023,0.28252220153808594,-0.15122874081134796,-0.2233024686574936,0.1934574842453003,0.2128535658121109,-0.03811131417751312,0.07777384668588638,0.13266994059085846,0.062214694917201996,0.06224101781845093,-0.10631254315376282,-0.0002769510610960424,0.18564394116401672,0.2570045590400696,0.31895700097084045,0.07152488082647324,-0.12320318818092346,0.09320592880249023,-0.11626047641038895,0.26237186789512634,0.14002467691898346,0.17431700229644775,0.21387803554534912,0.11103760451078415,-0.038088735193014145,-0.056786514818668365,0.1148010790348053,-0.20702789723873138,0.04390086978673935,0.14577242732048035,0.10334313660860062,0.1407550871372223,0.13216324150562286,0.19362762570381165,-0.06599713116884232,0.11088814586400986,0.13683941960334778,0.23478585481643677,-0.2601092457771301,0.1971583366394043,0.13168857991695404,0.17172357439994812,0.18645130097866058,-0.07166808843612671,-0.17674976587295532,0.019377605989575386,-0.24085545539855957,0.1921180784702301,0.15458399057388306,-0.06270943582057953,0.17698641121387482,-0.3129364550113678,0.000370095600374043,0.06985770910978317,-0.022691955789923668,-0.0500587522983551,0.2369655817747116,0.10494852811098099,-0.022234611213207245,0.1433592587709427,-0.24091394245624542,-0.24676479399204254,-0.23107881844043732,0.02976103499531746,0.17678046226501465,-0.23018522560596466,-0.23260287940502167
